"Identificador de URL";"Nombre";"Categorías";"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";"Precio";"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";"Stock";"SKU";"Código de barras";"Mostrar en tienda";"Envío sin cargo";"Descripción";"Tags";"Título para SEO";"Descripción para SEO";"Marca";"Producto Físico";"MPN (Número de pieza del fabricante)";"Sexo";"Rango de edad";"Costo"
"olight-montaje-glock-43x-48x-permite-coloca";"Olight MONTAJE GLOCK 43X - 48X - PERMITE COLOCAR MODELOS OLIGHT PL MINI 2 / 3 BALDR MINI / S EN GLOCK 43 / 43X / 48 /48X";"Linternas";"";"";"";"";"";"";"63706.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 160";"";"SI";"NO";"MONTAJE GLOCK 43X - 48X - PERMITE COLOCAR MODELOS OLIGHT PL MINI 2 / 3 BALDR MINI / S EN GLOCK 43 / 43X / 48 /48X";"olight";"Olight MONTAJE GLOCK 43X - 48X - PERMITE COLOCAR MODELOS OLIGHT PL MINI 2 / 3 BALDR MINI / S EN GLOCK 43 / 43X / 48 /48X | JGO Armeria";"MONTAJE GLOCK 43X - 48X - PERMITE COLOCAR MODELOS OLIGHT PL MINI 2 / 3 BALDR MINI / S EN GLOCK 43 / 43X / 48 /48X";"Olight";"SI";"TN OLIGHT 160";"";"";""
"olight-montaje-m-lock-desert-tan-para-modelos";"Olight MONTAJE M-LOCK DESERT TAN - PARA MODELOS ODIN";"Linternas";"";"";"";"";"";"";"73507.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 77";"";"SI";"NO";"MONTAJE M-LOCK DESERT TAN - PARA MODELOS ODIN";"olight";"Olight MONTAJE M-LOCK DESERT TAN - PARA MODELOS ODIN | JGO Armeria";"MONTAJE M-LOCK DESERT TAN - PARA MODELOS ODIN";"Olight";"SI";"TN OLIGHT 77";"";"";""
"olight-montaje-m-lock-negro-para-modelos-odin";"Olight MONTAJE M-LOCK NEGRO - PARA MODELOS ODIN";"Linternas";"";"";"";"";"";"";"73507.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 76";"";"SI";"NO";"MONTAJE M-LOCK NEGRO - PARA MODELOS ODIN";"olight";"Olight MONTAJE M-LOCK NEGRO - PARA MODELOS ODIN | JGO Armeria";"MONTAJE M-LOCK NEGRO - PARA MODELOS ODIN";"Olight";"SI";"TN OLIGHT 76";"";"";""
"olight-montaje-picatinny-negro-para-modelos-o";"Olight MONTAJE PICATINNY NEGRO - PARA MODELOS ODIN";"Linternas";"";"";"";"";"";"";"73507.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 78";"";"SI";"NO";"MONTAJE PICATINNY NEGRO - PARA MODELOS ODIN";"olight";"Olight MONTAJE PICATINNY NEGRO - PARA MODELOS ODIN | JGO Armeria";"MONTAJE PICATINNY NEGRO - PARA MODELOS ODIN";"Olight";"SI";"TN OLIGHT 78";"";"";""
"olight-montaje-sig-sauer-p365-permite-colocar";"Olight MONTAJE SIG SAUER P365 - PERMITE COLOCAR MODELOS OLIGHT PL MINI 2 / 3 BALDR MINI / S EN SIG P365";"Linternas";"";"";"";"";"";"";"63706.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 228";"";"SI";"NO";"MONTAJE SIG SAUER P365 - PERMITE COLOCAR MODELOS OLIGHT PL MINI 2 / 3 BALDR MINI / S EN SIG P365";"olight";"Olight MONTAJE SIG SAUER P365 - PERMITE COLOCAR MODELOS OLIGHT PL MINI 2 / 3 BALDR MINI / S EN SIG P365 | JGO Armeria";"MONTAJE SIG SAUER P365 - PERMITE COLOCAR MODELOS OLIGHT PL MINI 2 / 3 BALDR MINI / S EN SIG P365";"Olight";"SI";"TN OLIGHT 228";"";"";""
"olight-montura-magnetica-x-wm03-3-imanes-regula";"Olight MONTURA MAGNÉTICA X-WM03 3 IMANES REGULABLE - 3 IMANES REGULABLE PARA LINTERNAS HASTA 27mm DIÁMETRO";"Linternas";"";"";"";"";"";"";"56355.75";"";"1";"15";"10";"30";"5";"TN OLIGHT 13";"";"SI";"NO";"MONTURA MAGNÉTICA X-WM03 3 IMANES REGULABLE - 3 IMANES REGULABLE PARA LINTERNAS HASTA 27mm DIÁMETRO";"olight";"Olight MONTURA MAGNÉTICA X-WM03 3 IMANES REGULABLE - 3 IMANES REGULABLE PARA LINTERNAS HASTA 27mm DIÁMETRO | JGO Armeria";"MONTURA MAGNÉTICA X-WM03 3 IMANES REGULABLE - 3 IMANES REGULABLE PARA LINTERNAS HASTA 27mm DIÁMETRO";"Olight";"SI";"TN OLIGHT 13";"";"";""
"olight-montura-para-mira-mira-telescopica-tipo";"Olight MONTURA PARA MIRA MIRA TELESCOPICA TIPO PINZA";"Linternas";"";"";"";"";"";"";"19602";"";"1";"15";"10";"30";"5";"TN OLIGHT 49";"";"SI";"NO";"MONTURA PARA MIRA MIRA TELESCOPICA TIPO PINZA";"olight";"Olight MONTURA PARA MIRA MIRA TELESCOPICA TIPO PINZA | JGO Armeria";"MONTURA PARA MIRA MIRA TELESCOPICA TIPO PINZA";"Olight";"SI";"TN OLIGHT 49";"";"";""
"olight-montura-universal-para-bicicleta-articul";"Olight MONTURA UNIVERSAL PARA BICICLETA ARTICULADA UFBM - PARA LINTERNAS HASTA 27mm DIÁMETRO";"Linternas";"";"";"";"";"";"";"19602";"";"1";"15";"10";"30";"5";"TN OLIGHT 62";"";"SI";"NO";"MONTURA UNIVERSAL PARA BICICLETA ARTICULADA UFBM - PARA LINTERNAS HASTA 27mm DIÁMETRO";"olight";"Olight MONTURA UNIVERSAL PARA BICICLETA ARTICULADA UFBM - PARA LINTERNAS HASTA 27mm DIÁMETRO | JGO Armeria";"MONTURA UNIVERSAL PARA BICICLETA ARTICULADA UFBM - PARA LINTERNAS HASTA 27mm DIÁMETRO";"Olight";"SI";"TN OLIGHT 62";"";"";""
"olight-odin-gl-con-laser-verde-recargable-usb-p";"Olight ODIN GL CON LASER VERDE RECARGABLE-USB PICATINNY INTEGRADO INCLUYE NUEVO REMOTO DUAL - 1500 LUMENS MAX. 215 mt...";"Linternas";"";"";"";"";"";"";"514552.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 146";"";"SI";"NO";"ODIN GL CON LASER VERDE RECARGABLE-USB PICATINNY INTEGRADO INCLUYE NUEVO REMOTO DUAL - 1500 LUMENS MAX. 215 mt. ALCANCE ";"olight";"Olight ODIN GL CON LASER VERDE RECARGABLE-USB PICATINNY INTEGRADO INCLUYE NUEVO REMOTO DUAL - 1500 LUMENS MAX. 215 mt... | JGO Armeria";"ODIN GL CON LASER VERDE RECARGABLE-USB PICATINNY INTEGRADO INCLUYE NUEVO REMOTO DUAL - 1500 LUMENS MAX. 215 mt. ALCANCE ";"Olight";"SI";"TN OLIGHT 146";"";"";""
"olight-odin-gl-mini-con-laser-verde-recargable";"Olight ODIN GL MINI CON LASER VERDE RECARGABLE-USB PICATINNY INTEGRADO INCLUYE NUEVO REMOTO DUAL - 1000 LUMENS MAX. 1...";"Linternas";"";"";"";"";"";"";"465547.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 101";"";"SI";"NO";"ODIN GL MINI CON LASER VERDE RECARGABLE-USB PICATINNY INTEGRADO INCLUYE NUEVO REMOTO DUAL - 1000 LUMENS MAX. 180 mt. ALC";"olight";"Olight ODIN GL MINI CON LASER VERDE RECARGABLE-USB PICATINNY INTEGRADO INCLUYE NUEVO REMOTO DUAL - 1000 LUMENS MAX. 1... | JGO Armeria";"ODIN GL MINI CON LASER VERDE RECARGABLE-USB PICATINNY INTEGRADO INCLUYE NUEVO REMOTO DUAL - 1000 LUMENS MAX. 180 mt. ALC";"Olight";"SI";"TN OLIGHT 101";"";"";""
"olight-odin-s-d-tan-recargable-usb-m-lock-integ";"Olight ODIN S D.TAN RECARGABLE-USB M-LOCK INTEGRADO INCLUYE REMOTO BASE M-LOCK - 1501 LUMENS MAX. 250mt. ALCANCE MAX....";"Linternas";"";"";"";"";"";"";"367537.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 167";"";"SI";"NO";"ODIN S D.TAN RECARGABLE-USB M-LOCK INTEGRADO INCLUYE REMOTO BASE M-LOCK - 1501 LUMENS MAX. 250mt. ALCANCE MAX. BASE M-LO";"olight";"Olight ODIN S D.TAN RECARGABLE-USB M-LOCK INTEGRADO INCLUYE REMOTO BASE M-LOCK - 1501 LUMENS MAX. 250mt. ALCANCE MAX.... | JGO Armeria";"ODIN S D.TAN RECARGABLE-USB M-LOCK INTEGRADO INCLUYE REMOTO BASE M-LOCK - 1501 LUMENS MAX. 250mt. ALCANCE MAX. BASE M-LO";"Olight";"SI";"TN OLIGHT 167";"";"";""
"olight-odin-s-recargable-usb-m-lock-integrado-i";"Olight ODIN S RECARGABLE-USB M-LOCK INTEGRADO INCLUYE REMOTO BASE M-LOCK - 1500 LUMENS MAX. 250mt. ALCANCE MAX. BASE ...";"Linternas";"";"";"";"";"";"";"367537.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 143";"";"SI";"NO";"ODIN S RECARGABLE-USB M-LOCK INTEGRADO INCLUYE REMOTO BASE M-LOCK - 1500 LUMENS MAX. 250mt. ALCANCE MAX. BASE M-LOCK S S";"olight";"Olight ODIN S RECARGABLE-USB M-LOCK INTEGRADO INCLUYE REMOTO BASE M-LOCK - 1500 LUMENS MAX. 250mt. ALCANCE MAX. BASE ... | JGO Armeria";"ODIN S RECARGABLE-USB M-LOCK INTEGRADO INCLUYE REMOTO BASE M-LOCK - 1500 LUMENS MAX. 250mt. ALCANCE MAX. BASE M-LOCK S S";"Olight";"SI";"TN OLIGHT 143";"";"";""
"olight-olantern-classic-2-pro-clay-beige-faro";"Olight OLANTERN CLASSIC 2 PRO CLAY BEIGE - FAROL RECARGABLE LUZ CALIDA / FRIA 300 lumens MAX. POWER BANK";"Linternas";"";"";"";"";"";"";"276878.25";"";"1";"15";"10";"30";"5";"TN OLIGHT 155";"";"SI";"NO";"OLANTERN CLASSIC 2 PRO CLAY BEIGE - FAROL RECARGABLE LUZ CALIDA / FRIA 300 lumens MAX. POWER BANK";"olight";"Olight OLANTERN CLASSIC 2 PRO CLAY BEIGE - FAROL RECARGABLE LUZ CALIDA / FRIA 300 lumens MAX. POWER BANK | JGO Armeria";"OLANTERN CLASSIC 2 PRO CLAY BEIGE - FAROL RECARGABLE LUZ CALIDA / FRIA 300 lumens MAX. POWER BANK";"Olight";"SI";"TN OLIGHT 155";"";"";""
"olight-olantern-classic-2-pro-forest-green-fa";"Olight OLANTERN CLASSIC 2 PRO FOREST GREEN - FAROL RECARGABLE LUZ CALIDA / FRIA 300 lumens MAX. POWER BANK";"Linternas";"";"";"";"";"";"";"276878.25";"";"1";"15";"10";"30";"5";"TN OLIGHT 156";"";"SI";"NO";"OLANTERN CLASSIC 2 PRO FOREST GREEN - FAROL RECARGABLE LUZ CALIDA / FRIA 300 lumens MAX. POWER BANK";"olight";"Olight OLANTERN CLASSIC 2 PRO FOREST GREEN - FAROL RECARGABLE LUZ CALIDA / FRIA 300 lumens MAX. POWER BANK | JGO Armeria";"OLANTERN CLASSIC 2 PRO FOREST GREEN - FAROL RECARGABLE LUZ CALIDA / FRIA 300 lumens MAX. POWER BANK";"Olight";"SI";"TN OLIGHT 156";"";"";""
"olight-oclip-300-lumens-luz-blanca-roja-aut";"Olight Oclip - 300 LUMENS LUZ BLANCA / ROJA AUTONIMÍA MAX. 30 hs ALCANCE MAX. 70 mt.";"Linternas";"";"";"";"";"";"";"73507.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 131";"";"SI";"NO";"Oclip - 300 LUMENS LUZ BLANCA / ROJA AUTONIMÍA MAX. 30 hs ALCANCE MAX. 70 mt.";"olight";"Olight Oclip - 300 LUMENS LUZ BLANCA / ROJA AUTONIMÍA MAX. 30 hs ALCANCE MAX. 70 mt. | JGO Armeria";"Oclip - 300 LUMENS LUZ BLANCA / ROJA AUTONIMÍA MAX. 30 hs ALCANCE MAX. 70 mt.";"Olight";"SI";"TN OLIGHT 131";"";"";""
"olight-oclip-pro-500-lumens-luz-blanca-2-foco";"Olight Oclip PRO - 500 LUMENS LUZ BLANCA 2 FOCOS LUZ ROJA AUTONIMÍA MAX. 144 hs ALCANCE MAX. 120 mt.";"Linternas";"";"";"";"";"";"";"98010";"";"1";"15";"10";"30";"5";"TN OLIGHT 178";"";"SI";"NO";"Oclip PRO - 500 LUMENS LUZ BLANCA 2 FOCOS LUZ ROJA AUTONIMÍA MAX. 144 hs ALCANCE MAX. 120 mt.";"olight";"Olight Oclip PRO - 500 LUMENS LUZ BLANCA 2 FOCOS LUZ ROJA AUTONIMÍA MAX. 144 hs ALCANCE MAX. 120 mt. | JGO Armeria";"Oclip PRO - 500 LUMENS LUZ BLANCA 2 FOCOS LUZ ROJA AUTONIMÍA MAX. 144 hs ALCANCE MAX. 120 mt.";"Olight";"SI";"TN OLIGHT 178";"";"";""
"olight-oclip-pro-s-600-lumens-luz-blanca-roja";"Olight Oclip PRO S - 600 LUMENS LUZ BLANCA ROJA / VERDE / AZUL ULTRA VIOLETA AUTONIMÍA MAX. 144 hs";"Linternas";"";"";"";"";"";"";"99970.2";"";"1";"15";"10";"30";"5";"TN OLIGHT 259";"";"SI";"NO";"Oclip PRO S - 600 LUMENS LUZ BLANCA ROJA / VERDE / AZUL ULTRA VIOLETA AUTONIMÍA MAX. 144 hs";"olight";"Olight Oclip PRO S - 600 LUMENS LUZ BLANCA ROJA / VERDE / AZUL ULTRA VIOLETA AUTONIMÍA MAX. 144 hs | JGO Armeria";"Oclip PRO S - 600 LUMENS LUZ BLANCA ROJA / VERDE / AZUL ULTRA VIOLETA AUTONIMÍA MAX. 144 hs";"Olight";"SI";"TN OLIGHT 259";"";"";""
"olight-oclip-ultra-navy-blue-530-lumens-luz-b";"Olight Oclip ULTRA - NAVY BLUE 530 LUMENS LUZ BLANCA / LUZ UV AUTONIMÍA MAX. 144 hs ALCANCE MAX. 130 mt.";"Linternas";"";"";"";"";"";"";"129863.25";"";"1";"15";"10";"30";"5";"TN OLIGHT 189";"";"SI";"NO";"Oclip ULTRA - NAVY BLUE 530 LUMENS LUZ BLANCA / LUZ UV AUTONIMÍA MAX. 144 hs ALCANCE MAX. 130 mt.";"olight";"Olight Oclip ULTRA - NAVY BLUE 530 LUMENS LUZ BLANCA / LUZ UV AUTONIMÍA MAX. 144 hs ALCANCE MAX. 130 mt. | JGO Armeria";"Oclip ULTRA - NAVY BLUE 530 LUMENS LUZ BLANCA / LUZ UV AUTONIMÍA MAX. 144 hs ALCANCE MAX. 130 mt.";"Olight";"SI";"TN OLIGHT 189";"";"";""
"olight-oclip-ultra-olive-green-530-lumens-luz";"Olight Oclip ULTRA - OLIVE GREEN 530 LUMENS LUZ BLANCA / LUZ UV AUTONIMÍA MAX. 144 hs ALCANCE MAX. 130 mt.";"Linternas";"";"";"";"";"";"";"129863.25";"";"1";"15";"10";"30";"5";"TN OLIGHT 190";"";"SI";"NO";"Oclip ULTRA - OLIVE GREEN 530 LUMENS LUZ BLANCA / LUZ UV AUTONIMÍA MAX. 144 hs ALCANCE MAX. 130 mt.";"olight";"Olight Oclip ULTRA - OLIVE GREEN 530 LUMENS LUZ BLANCA / LUZ UV AUTONIMÍA MAX. 144 hs ALCANCE MAX. 130 mt. | JGO Armeria";"Oclip ULTRA - OLIVE GREEN 530 LUMENS LUZ BLANCA / LUZ UV AUTONIMÍA MAX. 144 hs ALCANCE MAX. 130 mt.";"Olight";"SI";"TN OLIGHT 190";"";"";""
"olight-pack-de-bateria-javelot-pro-2";"Olight PACK DE BATERÍA JAVELOT PRO 2";"Linternas";"";"";"";"";"";"";"196020";"";"1";"15";"10";"30";"5";"TN OLIGHT 150";"";"SI";"NO";"PACK DE BATERÍA JAVELOT PRO 2";"olight";"Olight PACK DE BATERÍA JAVELOT PRO 2 | JGO Armeria";"PACK DE BATERÍA JAVELOT PRO 2";"Olight";"SI";"TN OLIGHT 150";"";"";""
"olight-perun-3-mini-potencia-1250-lumens-auto";"Olight PERUN 3 MINI - POTENCIA 1250 lumens AUTONOMÍA Max. 10 días RECARGABLE ALCANCE Max. 155 met.";"Linternas";"";"";"";"";"";"";"159266.25";"";"1";"15";"10";"30";"5";"TN OLIGHT 196";"";"SI";"NO";"PERUN 3 MINI - POTENCIA 1250 lumens AUTONOMÍA Max. 10 días RECARGABLE ALCANCE Max. 155 met.";"olight";"Olight PERUN 3 MINI - POTENCIA 1250 lumens AUTONOMÍA Max. 10 días RECARGABLE ALCANCE Max. 155 met. | JGO Armeria";"PERUN 3 MINI - POTENCIA 1250 lumens AUTONOMÍA Max. 10 días RECARGABLE ALCANCE Max. 155 met.";"Olight";"SI";"TN OLIGHT 196";"";"";""
"olight-perun-3-mini-linterna-power-bank-pot";"Olight PERUN 3 MINI LINTERNA + POWER BANK - POTENCIA 1250 lumens AUTONOMÍA Max. 10 días RECARGABLE ALCANCE Max. 155 met.";"Linternas";"";"";"";"";"";"";"245025.0";"";"1";"15";"10";"30";"5";"TN OLIGHT 221";"";"SI";"NO";"PERUN 3 MINI LINTERNA + POWER BANK - POTENCIA 1250 lumens AUTONOMÍA Max. 10 días RECARGABLE ALCANCE Max. 155 met.";"olight";"Olight PERUN 3 MINI LINTERNA + POWER BANK - POTENCIA 1250 lumens AUTONOMÍA Max. 10 días RECARGABLE ALCANCE Max. 155 met. | JGO Armeria";"PERUN 3 MINI LINTERNA + POWER BANK - POTENCIA 1250 lumens AUTONOMÍA Max. 10 días RECARGABLE ALCANCE Max. 155 met.";"Olight";"SI";"TN OLIGHT 221";"";"";""
"olight-perun-3-recargable-usb-sensor-de-proxi";"Olight PERUN 3 RECARGABLE / USB SENSOR DE PROXIMIDAD +LUZ ROJA INCLUYE VINCHA - 3000 LUMENS MAX. 160mt. ALCANCE MAX. ...";"Linternas";"";"";"";"";"";"";"232773.75";"";"1";"15";"10";"30";"5";"TN OLIGHT 176";"";"SI";"NO";"PERUN 3 RECARGABLE / USB SENSOR DE PROXIMIDAD +LUZ ROJA INCLUYE VINCHA - 3000 LUMENS MAX. 160mt. ALCANCE MAX. LUZ ROJA 6";"olight";"Olight PERUN 3 RECARGABLE / USB SENSOR DE PROXIMIDAD +LUZ ROJA INCLUYE VINCHA - 3000 LUMENS MAX. 160mt. ALCANCE MAX. ... | JGO Armeria";"PERUN 3 RECARGABLE / USB SENSOR DE PROXIMIDAD +LUZ ROJA INCLUYE VINCHA - 3000 LUMENS MAX. 160mt. ALCANCE MAX. LUZ ROJA 6";"Olight";"SI";"TN OLIGHT 176";"";"";""
"olight-pl-3r-valkyrie-desert-tan-recargable-o";"Olight PL 3R VALKYRIE DESERT TAN RECARGABLE - OPOTENCIA 1500 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL...";"Linternas";"";"";"";"";"";"";"269527.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 121";"";"SI";"NO";"PL 3R VALKYRIE DESERT TAN RECARGABLE - OPOTENCIA 1500 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE";"olight";"Olight PL 3R VALKYRIE DESERT TAN RECARGABLE - OPOTENCIA 1500 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL... | JGO Armeria";"PL 3R VALKYRIE DESERT TAN RECARGABLE - OPOTENCIA 1500 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE";"Olight";"SI";"TN OLIGHT 121";"";"";""
"olight-pl-3r-valkyrie-recargable-opotencia-15";"Olight PL 3R VALKYRIE RECARGABLE - OPOTENCIA 1500 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE ...";"Linternas";"";"";"";"";"";"";"269527.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 120";"";"SI";"NO";"PL 3R VALKYRIE RECARGABLE - OPOTENCIA 1500 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE --RECARGAB";"olight";"Olight PL 3R VALKYRIE RECARGABLE - OPOTENCIA 1500 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE ... | JGO Armeria";"PL 3R VALKYRIE RECARGABLE - OPOTENCIA 1500 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE --RECARGAB";"Olight";"SI";"TN OLIGHT 120";"";"";""
"olight-pl-3s-valkyrie-opotencia-1000-lumens-a";"Olight PL 3S VALKYRIE - OPOTENCIA 1000 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE --NO RECARG...";"Linternas";"";"";"";"";"";"";"196020";"";"1";"15";"10";"30";"5";"TN OLIGHT 122";"";"SI";"NO";"PL 3S VALKYRIE - OPOTENCIA 1000 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE --NO RECARGABLE--";"olight";"Olight PL 3S VALKYRIE - OPOTENCIA 1000 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE --NO RECARG... | JGO Armeria";"PL 3S VALKYRIE - OPOTENCIA 1000 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE --NO RECARGABLE--";"Olight";"SI";"TN OLIGHT 122";"";"";""
"olight-pl-3s-valkyrie-desert-tan-opotencia-10";"Olight PL 3S VALKYRIE DESERT TAN - OPOTENCIA 1000 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE ...";"Linternas";"";"";"";"";"";"";"196020";"";"1";"15";"10";"30";"5";"TN OLIGHT 123";"";"SI";"NO";"PL 3S VALKYRIE DESERT TAN - OPOTENCIA 1000 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE --NO RECAR";"olight";"Olight PL 3S VALKYRIE DESERT TAN - OPOTENCIA 1000 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE ... | JGO Armeria";"PL 3S VALKYRIE DESERT TAN - OPOTENCIA 1000 lumens AUTONOMÍA MAX. 270 min. ALCANCE MAX. 225met. RIEL AJUSTABLE --NO RECAR";"Olight";"SI";"TN OLIGHT 123";"";"";""
"olight-pl-x-1200-lumens-max-foco-de-inundaci";"Olight PL X - 1200 LUMENS MAX. FOCO DE INUNDACIÓN FOCO DE PROYECCIÓN RECARGABLE USB C STROBO";"Linternas";"";"";"";"";"";"";"298930.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 247";"";"SI";"NO";"PL X - 1200 LUMENS MAX. FOCO DE INUNDACIÓN FOCO DE PROYECCIÓN RECARGABLE USB C STROBO";"olight";"Olight PL X - 1200 LUMENS MAX. FOCO DE INUNDACIÓN FOCO DE PROYECCIÓN RECARGABLE USB C STROBO | JGO Armeria";"PL X - 1200 LUMENS MAX. FOCO DE INUNDACIÓN FOCO DE PROYECCIÓN RECARGABLE USB C STROBO";"Olight";"SI";"TN OLIGHT 247";"";"";""
"olight-pl-mini-2-valkyrie-recargable-usb-magn";"Olight PL-MINI 2 Valkyrie RECARGABLE / USB MAGNÉTICO - 600 LUMENS MAX. RECARGABLE USB NO STROBO";"Linternas";"";"";"";"";"";"";"220522.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 1";"";"SI";"NO";"PL-MINI 2 Valkyrie RECARGABLE / USB MAGNÉTICO - 600 LUMENS MAX. RECARGABLE USB NO STROBO";"olight";"Olight PL-MINI 2 Valkyrie RECARGABLE / USB MAGNÉTICO - 600 LUMENS MAX. RECARGABLE USB NO STROBO | JGO Armeria";"PL-MINI 2 Valkyrie RECARGABLE / USB MAGNÉTICO - 600 LUMENS MAX. RECARGABLE USB NO STROBO";"Olight";"SI";"TN OLIGHT 1";"";"";""
"olight-pl-mini-3-valkyrie-recargable-baterias-r";"Olight PL-MINI 3 Valkyrie RECARGABLE BATERIAS REMOVIBLES STROBO - 600 LUMENS MAX. BATERIAS REMOBIBLES(2) RECARGABLE U...";"Linternas";"";"";"";"";"";"";"269527.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 164";"";"SI";"NO";"PL-MINI 3 Valkyrie RECARGABLE BATERIAS REMOVIBLES STROBO - 600 LUMENS MAX. BATERIAS REMOBIBLES(2) RECARGABLE USB STROBO ";"olight";"Olight PL-MINI 3 Valkyrie RECARGABLE BATERIAS REMOVIBLES STROBO - 600 LUMENS MAX. BATERIAS REMOBIBLES(2) RECARGABLE U... | JGO Armeria";"PL-MINI 3 Valkyrie RECARGABLE BATERIAS REMOVIBLES STROBO - 600 LUMENS MAX. BATERIAS REMOBIBLES(2) RECARGABLE USB STROBO ";"Olight";"SI";"TN OLIGHT 164";"";"";""
"olight-pl-mini-valkyrie-desert-tan-recargable";"Olight PL-MINI Valkyrie DESERT TAN RECARGABLE / USB MAGNÉTICO - 600 LUMENS MAX. RECARGABLE USB NO STROBO";"Linternas";"";"";"";"";"";"";"220522.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 5";"";"SI";"NO";"PL-MINI Valkyrie DESERT TAN RECARGABLE / USB MAGNÉTICO - 600 LUMENS MAX. RECARGABLE USB NO STROBO";"olight";"Olight PL-MINI Valkyrie DESERT TAN RECARGABLE / USB MAGNÉTICO - 600 LUMENS MAX. RECARGABLE USB NO STROBO | JGO Armeria";"PL-MINI Valkyrie DESERT TAN RECARGABLE / USB MAGNÉTICO - 600 LUMENS MAX. RECARGABLE USB NO STROBO";"Olight";"SI";"TN OLIGHT 5";"";"";""
"olight-prowess-linterna-bidireccional-potenci";"Olight PROWESS - LINTERNA BIDIRECCIONAL POTENCIA Max. 5000 lumens FAROL MAX. 800 lumens AUTONOMÍA Max. 20 days ALCANC...";"Linternas";"";"";"";"";"";"";"343035";"";"1";"15";"10";"30";"5";"TN OLIGHT 152";"";"SI";"NO";"PROWESS - LINTERNA BIDIRECCIONAL POTENCIA Max. 5000 lumens FAROL MAX. 800 lumens AUTONOMÍA Max. 20 days ALCANCE Max. 245";"olight";"Olight PROWESS - LINTERNA BIDIRECCIONAL POTENCIA Max. 5000 lumens FAROL MAX. 800 lumens AUTONOMÍA Max. 20 days ALCANC... | JGO Armeria";"PROWESS - LINTERNA BIDIRECCIONAL POTENCIA Max. 5000 lumens FAROL MAX. 800 lumens AUTONOMÍA Max. 20 days ALCANCE Max. 245";"Olight";"SI";"TN OLIGHT 152";"";"";""
"olight-rcr123-3-7v-650mah";"Olight RCR123 3,7V 650mAh";"Linternas";"";"";"";"";"";"";"24502.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 48";"";"SI";"NO";"RCR123 3,7V 650mAh";"olight";"Olight RCR123 3,7V 650mAh | JGO Armeria";"RCR123 3,7V 650mAh";"Olight";"SI";"TN OLIGHT 48";"";"";""
"olight-rcr123-custom-550mah-3-7v-para-s1r-bat";"Olight RCR123 CUSTOM 550mAh 3,7v PARA: S1R -BATON II PERUN MINI";"Linternas";"";"";"";"";"";"";"24502.5";"";"1";"15";"10";"30";"5";"TN OLIGHT 45";"";"SI";"NO";"RCR123 CUSTOM 550mAh 3,7v PARA: S1R -BATON II PERUN MINI";"olight";"Olight RCR123 CUSTOM 550mAh 3,7v PARA: S1R -BATON II PERUN MINI | JGO Armeria";"RCR123 CUSTOM 550mAh 3,7v PARA: S1R -BATON II PERUN MINI";"Olight";"SI";"TN OLIGHT 45";"";"";""
